"x"
"TRIM28"
"CHD2"
"SIX5"
"EGR1"
"ELK4"
"EP300"
"ESRRA"
"ETS1"
"FOS"
"MAFF"
"GABPA"
"GATA2"
"BRF1"
"FOXA2"
"IRF3"
"JUN"
"MEF2A"
"MXI1"
"MYC"
"ATF3"
"RAD21"
"SP1"
"TBP"
"TFAP2C"
"NR2C2"
"USF1"
"YY1"
"MAFK"
"BHLHE40"
"CCNT2"
"SMC3"
"MAPK1"
"RPS6KB2"
"SOS2"
"SOS1"
"PTEN"
"EGFR"
"BAX"
"PIK3R1"
"HRAS"
"CDK9"
"RASSF7"
"CD151"
"AKT2"
"TNFSF11"
"FZD7"
"FZD5"
"FGF2"
"TCF7L2"
"TCF7"
"BBC3"
"NCOA3"
"FRAT1"
"RECQL5"
"RPS6KA5"
"SHC2"
"KIT"
"ZNF143"
"IGFBP5"
"ARAF"
"RHBDD1"
"PIK3CA"
"EGLN1"
"PIAS1"
"GADD45G"
"CDH3"
"PROM1"
"CD274"
