"x"
"CTCFL"
"EP300"
"HEY1"
"GABPA"
"FOXA2"
"NFYA"
"SREBF2"
"UPK1B"
"WNT7A"
"SPHK1"
"FLT4"
"KLK3"
"DVL2"
"BRF1"
"EGLN1"
"HMGN3"
