"x"
"CTCFL"
"EP300"
"GABPA"
"FOXA2"
"SREBF2"
"UPK1B"
"WNT7A"
"SPHK1"
"FLT4"
"KLK3"
"DVL2"
"BRF1"
"EGLN1"
